order_id,customer_id,employee_id,order_date,status,channel
2456,109,1,2024-05-15,Completed,Online
2457,559,15,2024-10-10,Completed,In-Store
2458,379,8,2023-07-04,Completed,Online
2459,659,2,2024-01-25,Pending,Online
2460,350,12,2025-07-24,Completed,In-Store
2461,86,13,2025-03-16,Completed,Online
2462,739,11,2025-11-19,Completed,In-Store
2463,182,1,2023-11-17,Completed,In-Store
2464,681,14,2025-10-30,Completed,Phone
2465,402,6,2024-07-15,Completed,Online
2466,607,3,2025-09-11,Pending,In-Store
2467,298,2,2025-07-03,Completed,Online
2468,173,7,2025-06-09,Completed,Online
2469,44,3,2025-11-18,Pending,In-Store
2470,151,8,2025-09-01,Pending,Online
2471,321,4,2024-05-03,Completed,Online
2472,323,15,2025-09-30,Completed,Online
2473,179,7,2025-02-21,Completed,Online
2474,41,14,2025-03-14,Completed,Online
2475,677,11,2024-11-23,Completed,In-Store
2476,183,13,2025-06-28,Completed,Online
2477,149,5,2024-05-01,Pending,Online
2478,448,12,2024-04-15,Cancelled,Online
2479,771,12,2023-08-22,Completed,Online
2480,524,10,2025-08-30,Completed,Online
2481,667,15,2025-08-05,Pending,Online
2482,192,11,2025-11-02,Completed,Online
2483,572,9,2023-11-05,Pending,Online
2484,244,9,2023-10-05,Pending,Phone
2485,380,10,2025-06-02,Completed,In-Store
2486,766,12,2023-10-27,Completed,Online
2487,412,13,2025-05-17,Completed,Phone
2488,145,4,2025-07-18,Completed,In-Store
2489,83,8,2025-11-12,Pending,Online
2490,768,6,2024-01-15,Cancelled,Online
2491,108,15,2025-12-08,Completed,Online
2492,95,11,2025-11-26,Completed,Online
2493,90,8,2025-11-22,Completed,Phone
2494,657,13,2024-10-17,Completed,Online
2495,22,5,2025-09-01,Completed,Online
2496,45,7,2025-05-14,Pending,In-Store
2497,300,2,2025-08-25,Completed,Online
2498,134,11,2025-10-30,Completed,In-Store
2499,449,15,2025-05-07,Completed,Online
2500,229,10,2025-03-08,Completed,Online
2501,120,10,2025-07-23,Completed,Online
2502,42,4,2024-10-23,Pending,Online
2503,553,11,2025-06-07,Completed,In-Store
2504,786,4,2024-11-28,Completed,In-Store
2505,144,1,2024-07-06,Cancelled,Online
2506,699,11,2025-05-22,Completed,Online
2507,424,8,2025-02-27,Cancelled,In-Store
2508,109,13,2023-10-24,Completed,Online
2509,775,10,2025-06-16,Completed,Online
2510,455,6,2024-09-14,Completed,Online
2511,510,1,2024-08-19,Completed,Online
2512,478,13,2025-12-10,Completed,Online
2513,629,14,2025-02-16,Pending,In-Store
2514,640,10,2024-01-13,Completed,Online
2515,479,1,2025-07-04,Completed,Online
2516,100,9,2024-05-14,Completed,Online
2517,248,15,2024-06-15,Completed,In-Store
2518,30,14,2024-05-06,Pending,Online
2519,345,5,2025-10-17,Completed,Online
2520,78,11,2025-06-17,Completed,In-Store
2521,420,2,2023-07-27,Completed,In-Store
2522,282,14,2024-03-26,Completed,Online
2523,627,10,2024-04-07,Completed,Phone
2524,380,10,2025-08-06,Completed,Online
2525,521,9,2025-11-30,Completed,In-Store
2526,217,6,2025-07-19,Pending,Online
2527,505,8,2025-02-16,Completed,Phone
2528,446,1,2025-04-26,Completed,Online
2529,760,11,2025-03-07,Pending,In-Store
2530,298,11,2024-04-23,Completed,Online
2531,370,5,2024-04-16,Completed,Online
2532,228,3,2024-03-05,Completed,Online
2533,724,8,2025-06-25,Completed,Online
2534,237,12,2024-09-03,Completed,Online
2535,265,5,2023-09-28,Completed,Online
2536,512,10,2023-11-21,Completed,In-Store
2537,468,12,2025-01-29,Completed,Online
2538,698,12,2024-02-05,Pending,Online
2539,700,5,2023-12-05,Completed,Online
2540,419,15,2024-04-09,Completed,In-Store
2541,345,11,2025-05-10,Completed,Online
2542,359,1,2023-09-28,Completed,In-Store
2543,602,6,2025-09-12,Cancelled,Online
2544,771,4,2024-04-04,Cancelled,Online
2545,123,1,2025-12-12,Completed,Online
2546,683,13,2025-04-29,Pending,In-Store
2547,488,4,2025-10-15,Completed,Online
2548,371,1,2025-02-21,Completed,Online
2549,282,2,2024-07-03,Completed,Online
2550,490,2,2024-01-24,Cancelled,Online
2551,424,13,2025-11-26,Completed,Online
2552,636,1,2025-08-26,Completed,In-Store
2553,69,8,2025-05-30,Completed,In-Store
2554,526,11,2024-12-29,Completed,Online
2555,344,1,2025-06-25,Pending,Online
2556,138,1,2025-06-18,Cancelled,Online
2557,499,15,2025-04-27,Completed,Phone
2558,733,13,2023-12-31,Completed,Phone
2559,369,9,2025-06-13,Completed,Online
2560,669,10,2025-03-12,Completed,Online
2561,442,12,2025-07-15,Completed,Online
2562,183,7,2023-12-09,Pending,Online
2563,163,8,2023-08-24,Cancelled,In-Store
2564,190,2,2025-09-21,Completed,Online
2565,398,7,2025-12-06,Completed,In-Store
2566,252,14,2024-10-13,Completed,Online
2567,455,14,2024-07-26,Completed,Phone
2568,33,1,2024-05-17,Completed,Online
2569,448,3,2024-01-18,Pending,In-Store
2570,553,12,2025-02-04,Completed,Online
2571,482,3,2025-04-04,Completed,In-Store
2572,225,10,2024-01-27,Pending,Online
2573,678,12,2025-12-17,Completed,Phone
2574,495,2,2025-05-12,Pending,Online
2575,703,14,2024-07-07,Completed,In-Store
2576,258,8,2023-06-29,Completed,Online
2577,447,5,2025-06-04,Completed,Online
2578,572,9,2025-02-12,Completed,Online
2579,610,14,2025-01-06,Pending,Online
2580,443,4,2024-11-28,Completed,In-Store
2581,714,4,2023-01-16,Pending,Online
2582,352,9,2025-02-05,Completed,In-Store
2583,260,6,2025-03-09,Cancelled,Online
2584,205,11,2025-02-02,Completed,Online
2585,633,7,2023-06-27,Completed,Phone
2586,145,6,2023-09-13,Completed,Online
2587,794,14,2023-11-10,Completed,Online
2588,403,13,2024-01-02,Cancelled,Online
2589,745,14,2024-11-09,Cancelled,Online
2590,553,11,2025-03-09,Completed,Online
2591,741,5,2025-04-05,Completed,Online
2592,362,1,2025-01-17,Completed,In-Store
2593,659,8,2025-06-14,Cancelled,Online
2594,542,5,2025-08-31,Cancelled,Online
2595,218,12,2024-01-30,Cancelled,Online
2596,99,11,2024-12-20,Completed,Online
2597,131,8,2025-05-16,Cancelled,Online
2598,109,6,2023-12-24,Completed,Online
2599,101,4,2024-01-03,Pending,Online
2600,759,9,2023-06-30,Completed,Online
2601,221,12,2024-01-03,Completed,In-Store
2602,453,6,2024-11-15,Completed,In-Store
2603,690,3,2023-05-22,Completed,Phone
2604,404,5,2024-01-16,Completed,Online
2605,429,10,2025-10-26,Completed,In-Store
2606,457,15,2024-12-30,Completed,Online
2607,45,15,2025-11-13,Completed,In-Store
2608,488,15,2025-03-15,Completed,Online
2609,248,5,2025-07-09,Completed,Online
2610,779,11,2025-04-08,Pending,Online
2611,775,2,2024-04-07,Completed,Online
2612,422,1,2025-11-24,Pending,Phone
2613,131,6,2025-10-26,Completed,Online
2614,190,10,2024-02-29,Completed,Online
2615,688,4,2024-11-09,Completed,In-Store
2616,571,5,2025-12-03,Pending,In-Store
2617,511,7,2025-03-07,Completed,Online
2618,419,9,2025-09-18,Completed,Online
2619,390,10,2024-06-24,Completed,In-Store
2620,735,10,2024-08-03,Completed,Online
2621,408,2,2025-11-21,Completed,Phone
2622,515,14,2024-12-27,Completed,In-Store
2623,778,11,2024-09-07,Completed,Online
2624,594,12,2025-08-30,Completed,Online
2625,162,3,2023-10-13,Completed,Online
2626,157,4,2024-12-01,Completed,Online
2627,610,15,2025-03-29,Completed,In-Store
2628,251,2,2024-09-19,Completed,In-Store
2629,770,12,2025-11-03,Completed,In-Store
2630,493,2,2025-05-06,Completed,Online
2631,707,9,2025-03-11,Completed,Online
2632,210,3,2025-10-14,Completed,Online
2633,754,13,2025-05-21,Completed,Online
2634,743,5,2025-09-14,Cancelled,In-Store
2635,768,13,2025-10-31,Completed,Online
2636,263,13,2025-09-12,Completed,In-Store
2637,495,11,2024-04-20,Cancelled,Online
2638,266,9,2025-06-10,Completed,Online
2639,51,12,2025-12-16,Completed,Online
2640,42,6,2023-10-06,Completed,Online
2641,707,9,2023-11-25,Completed,Online
2642,29,7,2023-12-17,Pending,Online
2643,184,5,2025-11-24,Completed,Online
2644,279,9,2025-05-20,Pending,Online
2645,261,14,2025-11-16,Completed,In-Store
2646,124,10,2025-11-12,Completed,Phone
2647,30,2,2025-02-15,Completed,In-Store
2648,42,3,2024-01-04,Completed,Online
2649,517,14,2025-09-16,Completed,Online
2650,511,3,2023-06-09,Cancelled,In-Store
2651,516,7,2024-09-17,Completed,In-Store
2652,571,4,2025-06-11,Completed,In-Store
2653,171,13,2023-07-04,Completed,Online
2654,707,4,2025-07-21,Completed,Online
2655,669,5,2025-08-22,Pending,Phone
2656,590,5,2025-06-27,Completed,Online
2657,307,3,2024-02-15,Completed,Online
2658,771,8,2024-10-09,Completed,Online
2659,746,4,2025-06-08,Completed,In-Store
2660,3,1,2025-03-02,Pending,Online
2661,79,1,2024-07-22,Completed,Online
2662,399,2,2024-07-20,Completed,In-Store
2663,66,9,2023-11-16,Completed,In-Store
2664,792,5,2025-03-21,Completed,Online
2665,196,2,2025-04-06,Completed,Online
2666,636,9,2025-04-06,Cancelled,In-Store
2667,620,14,2024-10-13,Cancelled,Online
2668,293,2,2025-07-07,Completed,Online
2669,253,12,2024-03-03,Pending,Online
2670,624,9,2025-09-11,Completed,Online
2671,400,8,2025-03-24,Completed,In-Store
2672,748,11,2025-01-07,Completed,In-Store
2673,786,9,2024-10-17,Completed,Phone
2674,403,1,2023-11-27,Completed,Online
2675,399,3,2024-09-19,Completed,In-Store
2676,134,14,2025-07-07,Completed,Online
2677,284,11,2025-07-28,Completed,In-Store
2678,768,13,2024-07-19,Completed,In-Store
2679,607,14,2024-10-10,Completed,Online
2680,703,13,2024-02-27,Completed,In-Store
2681,599,15,2024-12-15,Completed,Online
2682,1,1,2024-12-18,Completed,Online
2683,71,12,2023-04-01,Completed,In-Store
2684,445,12,2025-09-13,Completed,Online
2685,418,2,2025-11-09,Completed,Online
2686,358,10,2023-12-21,Completed,Online
2687,394,1,2023-04-06,Completed,In-Store
2688,441,1,2024-09-18,Completed,In-Store
2689,424,8,2023-09-24,Pending,Online
2690,713,5,2025-08-23,Completed,In-Store
2691,588,6,2025-05-07,Completed,Online
2692,374,11,2024-06-30,Completed,Phone
2693,433,1,2025-04-27,Completed,Online
2694,431,5,2024-12-16,Completed,Phone
2695,354,3,2024-09-16,Completed,In-Store
2696,785,9,2024-11-12,Completed,In-Store
2697,718,10,2025-07-08,Pending,Online
2698,508,9,2025-05-11,Completed,In-Store
2699,463,1,2024-06-26,Completed,In-Store
2700,59,13,2024-08-24,Completed,Online
2701,602,10,2025-10-06,Completed,Online
2702,773,7,2025-02-11,Pending,Online
2703,401,9,2023-10-03,Completed,Online
2704,574,10,2023-12-23,Cancelled,Online
2705,322,2,2024-08-19,Completed,Phone
2706,192,3,2025-07-18,Completed,Online
2707,132,2,2023-09-03,Completed,Online
2708,312,9,2025-02-17,Completed,Online
2709,507,11,2025-11-19,Completed,Online
2710,114,8,2025-04-24,Cancelled,In-Store
2711,699,11,2025-12-08,Completed,In-Store
2712,178,4,2025-12-12,Completed,Online
2713,636,12,2025-06-30,Completed,Online
2714,537,3,2024-08-06,Completed,In-Store
2715,119,9,2025-01-23,Completed,Online
2716,689,12,2024-07-26,Completed,In-Store
2717,66,12,2025-10-20,Completed,Online
2718,738,10,2025-06-21,Completed,Online
2719,528,5,2025-05-30,Completed,Phone
2720,231,8,2025-05-14,Completed,In-Store
2721,463,14,2025-10-23,Completed,Online
2722,408,6,2025-09-22,Pending,In-Store
2723,5,15,2024-08-02,Completed,Online
2724,361,8,2025-04-07,Completed,Online
2725,195,11,2024-02-20,Pending,In-Store
2726,549,14,2025-03-22,Completed,Online
2727,214,10,2024-08-18,Cancelled,In-Store
2728,90,3,2024-10-13,Completed,Online
2729,449,3,2025-12-27,Completed,Phone
2730,168,1,2025-08-25,Completed,Online
2731,431,8,2025-12-26,Completed,Online
2732,326,5,2025-04-23,Completed,In-Store
2733,761,6,2025-07-12,Completed,Online
2734,60,14,2025-09-17,Completed,Online
2735,126,14,2025-06-13,Pending,In-Store
2736,57,15,2023-10-24,Completed,Online
2737,568,10,2025-07-08,Completed,Online
2738,14,6,2025-06-27,Cancelled,Online
2739,89,15,2024-11-29,Completed,In-Store
2740,322,10,2025-03-13,Completed,In-Store
2741,572,9,2024-08-05,Completed,Phone
2742,592,6,2023-12-15,Pending,In-Store
2743,717,11,2025-08-28,Completed,Online
2744,723,1,2025-09-05,Completed,Online
2745,317,9,2025-11-02,Completed,Online
2746,608,3,2023-05-02,Pending,In-Store
2747,455,6,2024-04-24,Completed,Online
2748,501,9,2025-02-17,Completed,In-Store
2749,388,6,2025-05-27,Pending,Online
2750,737,5,2023-06-29,Completed,In-Store
2751,534,6,2023-09-04,Completed,Online
2752,238,9,2024-02-03,Completed,Online
2753,378,1,2024-09-21,Completed,In-Store
2754,229,5,2025-03-24,Completed,Online
2755,353,7,2025-08-23,Completed,Online
2756,329,8,2025-11-17,Completed,In-Store
2757,149,8,2025-10-28,Completed,Online
2758,221,11,2025-02-26,Completed,Online
2759,194,15,2025-10-09,Completed,Online
2760,229,3,2025-01-26,Completed,In-Store
2761,377,5,2025-11-11,Completed,Online
2762,412,4,2025-12-01,Pending,Online
2763,628,1,2025-06-18,Completed,In-Store
2764,448,11,2025-09-29,Completed,In-Store
2765,306,8,2025-04-26,Completed,Online
2766,681,4,2025-04-22,Completed,Online
2767,481,3,2024-07-01,Cancelled,Online
2768,585,2,2024-10-18,Completed,Phone
2769,235,2,2025-11-13,Cancelled,Online
2770,326,5,2025-11-07,Completed,Online
2771,107,11,2025-12-24,Completed,Online
2772,62,3,2024-01-31,Pending,Online
2773,650,10,2025-10-19,Pending,Online
2774,227,14,2024-03-25,Pending,Online
2775,217,13,2025-01-15,Completed,Online
2776,658,15,2025-12-09,Completed,Online
2777,768,1,2024-03-08,Completed,Online
2778,779,6,2025-05-17,Completed,Online
2779,185,9,2023-08-10,Pending,Online
2780,4,2,2023-07-01,Completed,In-Store
2781,489,12,2025-08-07,Completed,Online
2782,407,14,2025-09-22,Cancelled,Online
2783,238,8,2024-10-08,Completed,Online
2784,196,4,2023-05-12,Completed,In-Store
2785,59,13,2024-03-22,Cancelled,Online
2786,217,8,2025-02-12,Completed,In-Store
2787,483,2,2025-02-15,Completed,In-Store
2788,517,12,2025-07-08,Cancelled,Online
2789,404,7,2024-07-16,Completed,In-Store
2790,158,6,2024-03-08,Completed,Online
2791,452,6,2025-10-03,Pending,Online
2792,759,2,2025-03-29,Completed,Online
2793,395,15,2025-07-14,Completed,In-Store
2794,614,6,2025-10-01,Completed,In-Store
2795,615,13,2024-12-19,Completed,Online
2796,502,4,2024-09-11,Completed,In-Store
2797,428,8,2025-01-08,Completed,Online
2798,704,5,2025-12-05,Completed,Phone
2799,113,12,2024-09-09,Cancelled,Online
2800,702,9,2024-09-22,Completed,In-Store
2801,122,1,2025-07-16,Pending,Online
2802,489,12,2025-09-17,Pending,Online
2803,503,13,2024-12-16,Completed,Online
2804,27,11,2025-01-11,Completed,In-Store
2805,209,2,2025-01-11,Completed,Online
2806,98,5,2024-06-25,Completed,Online
2807,795,1,2025-03-16,Cancelled,Online
2808,313,3,2025-03-10,Completed,Online
2809,376,9,2023-12-07,Completed,Online
2810,200,12,2025-04-16,Completed,Online
2811,162,6,2025-05-03,Pending,Online
2812,507,8,2025-05-20,Completed,Phone
2813,441,4,2024-07-04,Completed,Online
2814,104,8,2023-11-24,Completed,Online
2815,432,5,2024-01-01,Completed,Online
2816,111,6,2024-08-05,Completed,Online
2817,790,11,2025-11-16,Pending,Online
2818,285,3,2024-10-22,Completed,In-Store
2819,764,7,2023-11-15,Completed,In-Store
2820,192,2,2025-08-10,Completed,Online
2821,323,2,2025-11-30,Completed,In-Store
2822,274,5,2025-10-26,Completed,Online
2823,322,7,2025-12-03,Completed,Online
2824,600,4,2025-02-22,Completed,Online
2825,784,14,2025-07-24,Pending,Online
2826,705,3,2025-10-15,Cancelled,Online
2827,153,12,2024-04-23,Completed,Online
2828,268,15,2024-01-13,Completed,In-Store
2829,75,10,2024-12-19,Completed,In-Store
2830,664,12,2024-04-05,Pending,In-Store
2831,671,15,2023-04-23,Completed,Online
2832,349,1,2024-12-24,Completed,In-Store
2833,71,2,2025-04-09,Completed,Online
2834,298,15,2025-03-27,Completed,Online
2835,742,12,2025-05-23,Completed,Online
2836,614,2,2024-02-28,Completed,In-Store
2837,266,12,2025-03-25,Completed,In-Store
2838,99,4,2025-12-04,Cancelled,In-Store
2839,395,3,2024-01-17,Completed,Online
2840,566,15,2025-02-11,Completed,Phone
2841,329,9,2025-04-19,Completed,Online
2842,378,5,2024-10-16,Pending,In-Store
2843,382,7,2024-11-03,Completed,In-Store
2844,85,13,2025-09-09,Completed,Phone
2845,771,6,2023-07-22,Completed,Online
2846,527,1,2025-10-29,Completed,Online
2847,658,5,2024-08-18,Completed,Online
2848,542,7,2024-03-11,Completed,Phone
2849,63,5,2025-12-24,Completed,Online
2850,355,11,2025-08-11,Pending,In-Store
2851,631,3,2025-10-02,Completed,In-Store
2852,169,2,2024-09-24,Completed,In-Store
2853,317,7,2023-03-17,Completed,Online
2854,305,3,2024-04-15,Completed,In-Store
2855,458,13,2025-02-22,Pending,Online
2856,607,5,2025-04-09,Cancelled,In-Store
2857,425,12,2023-11-04,Pending,In-Store
2858,118,12,2024-12-18,Completed,Online
2859,785,10,2023-09-15,Pending,In-Store
2860,46,9,2024-07-28,Completed,In-Store
2861,684,7,2024-11-18,Completed,Online
2862,44,10,2024-08-16,Completed,In-Store
2863,496,14,2024-09-10,Completed,In-Store
2864,354,2,2025-03-08,Completed,Online
2865,238,7,2025-03-03,Completed,In-Store
2866,788,6,2025-01-09,Completed,Online
2867,643,3,2024-01-30,Completed,In-Store
2868,271,7,2025-04-22,Completed,Online
2869,787,4,2025-05-09,Completed,In-Store
2870,202,7,2023-10-14,Pending,Online
2871,574,13,2025-10-26,Completed,Online
2872,426,12,2024-09-05,Cancelled,Online
2873,243,2,2024-06-01,Completed,In-Store
2874,223,1,2025-11-13,Completed,Online
2875,730,14,2024-10-03,Pending,In-Store
2876,705,12,2025-02-21,Completed,In-Store
2877,644,15,2025-09-15,Pending,Online
2878,486,2,2023-05-11,Completed,Phone
2879,490,1,2025-11-19,Completed,Online
2880,445,13,2024-12-30,Completed,Online
2881,641,11,2025-05-05,Completed,Online
2882,161,3,2025-08-12,Completed,In-Store
2883,152,9,2024-05-24,Completed,In-Store
2884,450,9,2024-11-04,Completed,In-Store
2885,161,7,2025-01-14,Completed,In-Store
2886,466,11,2025-09-23,Completed,Online
2887,744,11,2025-11-19,Completed,Phone
2888,347,9,2025-10-16,Completed,Online
2889,697,14,2025-04-03,Completed,In-Store
2890,458,9,2024-04-15,Completed,Phone
2891,308,14,2025-03-17,Completed,Online
2892,296,6,2025-11-19,Cancelled,Online
2893,485,3,2024-06-23,Completed,Online
2894,760,15,2025-06-12,Completed,Online
2895,452,11,2025-01-12,Completed,Online
2896,671,14,2025-05-13,Completed,Online
2897,400,2,2023-11-05,Completed,Online
2898,285,4,2025-03-21,Completed,Online
2899,636,2,2023-10-19,Completed,In-Store
2900,749,3,2024-04-11,Completed,In-Store
2901,230,5,2025-06-21,Completed,Online
2902,200,15,2024-08-01,Completed,Online
2903,501,13,2024-10-20,Completed,Online
2904,448,14,2025-04-27,Completed,Online
2905,773,1,2024-08-29,Completed,Phone
2906,703,2,2025-12-08,Completed,Online
2907,530,3,2025-05-24,Completed,Online
2908,599,9,2024-03-08,Cancelled,Phone
2909,567,8,2024-09-12,Cancelled,In-Store
2910,374,4,2024-07-03,Completed,In-Store
2911,380,1,2024-06-03,Completed,Phone
2912,548,2,2025-06-12,Completed,Online
2913,743,10,2025-09-11,Completed,Online
2914,544,4,2025-11-28,Completed,In-Store
2915,436,6,2024-09-16,Completed,Online
2916,335,5,2025-10-22,Completed,Phone
2917,667,10,2024-07-08,Completed,Online
2918,369,13,2025-02-24,Completed,Online
2919,379,1,2024-05-11,Completed,Phone
2920,697,14,2025-10-14,Completed,Online
2921,671,6,2025-11-22,Completed,In-Store
2922,24,7,2024-01-20,Completed,In-Store
2923,231,13,2024-09-26,Completed,Online
2924,334,13,2025-01-26,Completed,Online
2925,684,3,2025-07-18,Completed,In-Store
2926,36,5,2025-05-16,Completed,Phone
2927,170,14,2025-06-13,Completed,In-Store
2928,15,10,2025-02-02,Completed,Online
2929,302,7,2024-11-12,Completed,Online
2930,379,8,2025-08-05,Completed,Online
2931,166,13,2024-06-18,Pending,Online
2932,647,10,2024-10-04,Completed,Online
2933,285,3,2025-04-29,Cancelled,Online
2934,268,5,2023-07-12,Completed,Online
2935,676,11,2024-03-09,Pending,Online
2936,519,8,2024-03-24,Completed,In-Store
2937,427,1,2024-08-10,Completed,In-Store
2938,277,1,2024-05-02,Completed,Online
2939,441,12,2025-09-22,Completed,Online
2940,377,7,2023-12-04,Completed,Online
2941,543,15,2025-10-19,Pending,Online
2942,739,7,2025-03-20,Completed,In-Store
2943,589,5,2025-07-13,Completed,In-Store
2944,161,14,2024-03-23,Completed,Online
2945,450,11,2025-02-02,Completed,Online
2946,212,14,2025-10-18,Completed,Online
2947,547,4,2025-08-31,Completed,Online
2948,630,11,2024-01-21,Cancelled,Online
2949,89,14,2025-06-12,Pending,Online
2950,62,5,2025-04-19,Cancelled,Online
2951,657,2,2023-09-17,Completed,Online
2952,39,10,2023-02-07,Completed,Online
2953,168,2,2025-06-29,Completed,Online
2954,182,7,2024-05-03,Completed,In-Store
2955,611,13,2024-03-27,Completed,Online
2956,303,8,2024-06-01,Completed,Online
2957,615,5,2025-03-09,Completed,Online
2958,614,14,2025-01-16,Completed,Online
2959,149,2,2024-10-19,Completed,Online
2960,384,11,2025-04-02,Completed,Online
2961,633,11,2025-08-24,Pending,Online
2962,393,1,2024-08-28,Completed,Phone
2963,160,4,2025-10-19,Completed,Online
2964,781,2,2024-11-11,Completed,Online
2965,452,13,2024-04-18,Completed,Online
2966,187,5,2025-10-17,Completed,Online
2967,172,4,2025-05-10,Completed,Online
2968,88,8,2025-05-30,Completed,In-Store
2969,732,2,2025-04-16,Completed,In-Store
2970,96,2,2025-07-20,Completed,Online
2971,313,7,2025-03-20,Completed,In-Store
2972,732,5,2025-10-26,Pending,Online
2973,488,12,2024-04-11,Completed,Online
2974,92,8,2025-12-01,Completed,In-Store
2975,546,4,2024-02-14,Completed,Online
2976,266,1,2025-11-30,Completed,In-Store
2977,287,4,2025-07-11,Completed,Online
2978,771,9,2025-09-26,Completed,In-Store
2979,410,1,2025-08-10,Pending,Phone
2980,772,8,2025-07-02,Completed,Online
2981,669,2,2023-10-11,Completed,Online
2982,701,1,2024-10-11,Completed,Online
2983,690,6,2024-10-16,Cancelled,In-Store
2984,669,14,2024-11-07,Completed,In-Store
2985,248,2,2024-09-17,Pending,Online
2986,660,1,2024-07-08,Completed,Online
2987,544,5,2025-03-15,Completed,Online
2988,651,15,2025-09-10,Completed,Phone
2989,707,12,2024-07-22,Pending,In-Store
2990,56,7,2025-02-01,Completed,In-Store
2991,618,3,2024-01-13,Completed,In-Store
2992,400,8,2025-02-04,Completed,In-Store
2993,268,2,2025-08-31,Pending,Online
2994,317,12,2025-09-22,Completed,Online
2995,726,10,2025-07-01,Completed,Phone
2996,368,12,2024-02-26,Completed,Online
2997,600,6,2025-03-10,Completed,In-Store
2998,246,6,2025-10-20,Completed,In-Store
2999,337,4,2025-05-06,Completed,Online
3000,175,15,2025-11-28,Completed,Online
3001,362,9,2024-01-14,Cancelled,Online
3002,191,3,2025-05-04,Completed,Online
3003,203,8,2024-10-12,Cancelled,Online
3004,314,14,2025-05-10,Completed,Online
3005,532,3,2024-02-18,Pending,Online
3006,569,13,2025-09-06,Completed,Online
3007,103,6,2024-01-04,Pending,Online
3008,784,15,2025-08-04,Completed,In-Store
3009,605,6,2025-05-30,Completed,Online
3010,478,1,2024-05-29,Completed,Online
3011,530,3,2025-11-22,Completed,Online
3012,131,5,2025-03-26,Completed,Online
3013,337,14,2025-10-02,Completed,Online
3014,746,1,2024-10-27,Completed,In-Store
3015,721,8,2023-02-06,Completed,In-Store
3016,87,15,2023-11-01,Pending,In-Store
3017,511,13,2025-06-13,Completed,In-Store
3018,643,2,2025-06-21,Completed,In-Store
3019,279,7,2025-05-15,Completed,Online
3020,300,12,2025-04-08,Pending,Online
3021,370,7,2025-12-07,Cancelled,Online
3022,198,9,2025-11-25,Completed,Online
3023,110,13,2024-04-11,Completed,In-Store
3024,347,1,2025-03-20,Pending,In-Store
3025,397,15,2025-08-31,Completed,In-Store
3026,167,6,2025-06-18,Completed,Online
3027,290,6,2024-06-12,Completed,In-Store
3028,248,14,2025-03-17,Completed,Phone
3029,735,14,2025-07-15,Pending,Phone
3030,594,3,2024-10-07,Completed,In-Store
3031,429,13,2025-07-22,Completed,Phone
3032,551,8,2025-10-09,Completed,Online
3033,59,12,2024-11-05,Completed,In-Store
3034,544,13,2025-05-18,Completed,Online
3035,752,10,2024-09-29,Pending,Online
3036,489,8,2023-11-09,Cancelled,Online
3037,768,1,2024-08-18,Completed,Phone
3038,636,12,2024-10-26,Completed,Online
3039,765,9,2025-07-13,Completed,Online
3040,342,1,2023-01-21,Pending,Phone
3041,586,6,2024-09-11,Pending,Online
3042,652,3,2024-05-24,Completed,In-Store
3043,293,4,2024-08-23,Completed,Phone
3044,698,9,2025-07-21,Completed,Online
3045,621,2,2025-05-22,Completed,Online
3046,202,4,2024-06-20,Completed,In-Store
3047,443,10,2024-02-09,Completed,In-Store
3048,626,10,2025-10-12,Completed,Online
3049,270,7,2023-11-13,Completed,Online
3050,237,10,2024-04-12,Completed,Online
3051,298,14,2025-08-31,Completed,In-Store
3052,248,5,2024-10-21,Completed,Online
3053,411,3,2025-05-16,Cancelled,Online
3054,285,14,2024-03-06,Completed,In-Store
3055,523,15,2024-09-17,Completed,Online
3056,510,13,2025-01-04,Pending,Online
3057,170,10,2025-05-03,Completed,In-Store
3058,145,1,2025-07-02,Completed,In-Store
3059,795,13,2025-07-06,Pending,Online
3060,103,5,2024-10-28,Completed,Online
3061,65,11,2025-11-03,Pending,In-Store
3062,489,1,2024-08-20,Completed,In-Store
3063,456,4,2025-03-10,Completed,Online
3064,565,10,2024-02-20,Pending,Online
3065,55,3,2023-11-11,Completed,Online
3066,249,15,2025-11-08,Completed,Phone
3067,196,13,2023-12-28,Pending,In-Store
3068,268,13,2025-11-15,Completed,Online
3069,511,13,2025-02-04,Pending,Online
3070,512,11,2024-05-15,Completed,Phone
3071,391,14,2023-08-12,Pending,Online
3072,645,1,2025-01-11,Completed,Online
3073,686,9,2024-09-24,Cancelled,In-Store
3074,421,12,2024-12-15,Completed,Online
3075,688,15,2025-08-09,Completed,In-Store
3076,39,1,2024-05-03,Completed,Online
3077,184,9,2025-07-03,Completed,Online
3078,47,7,2025-03-28,Completed,Online
3079,114,6,2025-09-18,Cancelled,In-Store
3080,705,1,2023-12-17,Completed,Online
3081,753,14,2025-01-08,Pending,Online
3082,133,1,2025-01-09,Completed,In-Store
3083,736,4,2025-03-07,Completed,Online
3084,79,7,2024-08-10,Completed,Online
3085,63,10,2025-09-24,Completed,Online
3086,397,10,2025-07-13,Completed,Online
3087,448,7,2025-06-08,Completed,Online
3088,40,7,2025-07-08,Pending,In-Store
3089,323,12,2024-12-22,Completed,Online
3090,164,14,2025-03-08,Completed,Online
3091,52,15,2024-02-18,Pending,Online
3092,168,6,2025-06-13,Completed,Online
3093,379,15,2025-11-16,Completed,Online
3094,14,12,2025-05-13,Completed,In-Store
3095,731,15,2024-03-28,Completed,In-Store
