item_id,order_id,product_id,quantity,unit_price,discount
5745,2566,21,3,12.99,0.05
5746,2566,28,2,149.99,0.05
5747,2567,3,2,1199.00,0.15
5748,2567,28,1,149.99,0.00
5749,2567,2,1,1349.99,0.15
5750,2568,32,1,179.99,0.00
5751,2568,20,2,49.99,0.05
5752,2568,19,3,159.99,0.00
5753,2568,13,2,69.99,0.10
5754,2569,20,1,49.99,0.00
5755,2569,1,2,899.99,0.00
5756,2569,21,2,12.99,0.00
5757,2570,15,1,129.99,0.00
5758,2570,41,3,199.99,0.05
5759,2571,41,1,199.99,0.00
5760,2572,11,2,29.99,0.00
5761,2572,8,2,699.00,0.10
5762,2572,21,1,12.99,0.20
5763,2573,23,2,19.99,0.15
5764,2574,30,1,99.99,0.00
5765,2574,25,2,349.99,0.00
5766,2574,1,1,899.99,0.00
5767,2575,29,5,59.99,0.10
5768,2575,26,3,199.99,0.00
5769,2576,22,3,9.99,0.00
5770,2577,4,2,1299.99,0.05
5771,2577,19,2,159.99,0.00
5772,2578,10,2,49.99,0.05
5773,2578,11,2,29.99,0.05
5774,2578,1,2,899.99,0.05
5775,2579,18,1,189.99,0.10
5776,2579,3,1,1199.00,0.00
5777,2580,16,1,599.99,0.00
5778,2581,6,3,999.00,0.05
5779,2581,7,2,849.99,0.00
5780,2581,8,1,699.00,0.05
5781,2582,37,1,299.99,0.00
5782,2582,26,1,199.99,0.05
5783,2583,29,10,59.99,0.15
5784,2584,23,10,19.99,0.20
5785,2585,35,3,89.99,0.10
5786,2585,37,2,299.99,0.00
5787,2585,23,2,19.99,0.05
5788,2586,40,3,549.99,0.20
5789,2587,39,2,399.99,0.00
5790,2587,20,5,49.99,0.05
5791,2588,24,2,79.99,0.05
5792,2588,8,1,699.00,0.00
5793,2589,9,3,799.99,0.05
5794,2589,32,10,179.99,0.00
5795,2589,5,3,999.99,0.05
5796,2589,39,1,399.99,0.00
5797,2590,24,2,79.99,0.05
5798,2590,41,5,199.99,0.10
5799,2590,5,1,999.99,0.10
5800,2591,28,1,149.99,0.10
5801,2591,27,2,129.99,0.20
5802,2592,21,2,12.99,0.00
5803,2592,16,1,599.99,0.00
5804,2593,19,2,159.99,0.15
5805,2593,5,1,999.99,0.15
5806,2594,1,3,899.99,0.10
5807,2595,41,1,199.99,0.00
5808,2595,37,1,299.99,0.15
5809,2595,39,1,399.99,0.00
5810,2595,30,2,99.99,0.00
5811,2596,9,2,799.99,0.00
5812,2596,32,2,179.99,0.00
5813,2596,31,2,599.99,0.00
5814,2597,7,2,849.99,0.00
5815,2597,19,5,159.99,0.00
5816,2598,9,1,799.99,0.10
5817,2598,39,3,399.99,0.20
5818,2598,18,1,189.99,0.15
5819,2599,4,2,1299.99,0.00
5820,2600,19,3,159.99,0.00
5821,2601,39,1,399.99,0.15
5822,2601,3,2,1199.00,0.00
5823,2602,6,3,999.00,0.00
5824,2602,19,3,159.99,0.00
5825,2603,21,1,12.99,0.00
5826,2603,39,1,399.99,0.00
5827,2604,11,3,29.99,0.05
5828,2605,1,1,899.99,0.15
5829,2605,41,2,199.99,0.10
5830,2605,4,1,1299.99,0.00
5831,2605,30,2,99.99,0.10
5832,2605,10,2,49.99,0.15
5833,2606,14,2,39.99,0.00
5834,2606,13,1,69.99,0.00
5835,2607,33,3,249.99,0.00
5836,2608,8,1,699.00,0.05
5837,2608,31,10,599.99,0.05
5838,2609,19,3,159.99,0.00
5839,2610,5,3,999.99,0.10
5840,2610,22,1,9.99,0.00
5841,2610,19,2,159.99,0.00
5842,2611,32,2,179.99,0.00
5843,2611,26,3,199.99,0.00
5844,2611,37,2,299.99,0.00
5845,2612,15,1,129.99,0.10
5846,2612,29,3,59.99,0.05
5847,2612,21,2,12.99,0.00
5848,2612,10,2,49.99,0.00
5849,2613,41,2,199.99,0.00
5850,2613,24,1,79.99,0.00
5851,2613,13,1,69.99,0.00
5852,2613,30,2,99.99,0.00
5853,2614,10,2,49.99,0.00
5854,2614,12,2,89.99,0.00
5855,2614,38,2,14.99,0.00
5856,2615,20,2,49.99,0.15
5857,2616,22,1,9.99,0.05
5858,2616,13,2,69.99,0.00
5859,2616,39,10,399.99,0.00
5860,2617,33,10,249.99,0.00
5861,2617,10,1,49.99,0.05
5862,2617,20,2,49.99,0.05
5863,2617,26,1,199.99,0.20
5864,2617,28,2,149.99,0.00
5865,2618,34,2,34.99,0.00
5866,2618,21,2,12.99,0.00
5867,2618,22,2,9.99,0.00
5868,2619,21,2,12.99,0.05
5869,2619,29,1,59.99,0.10
5870,2619,11,2,29.99,0.05
5871,2620,30,3,99.99,0.05
5872,2620,12,1,89.99,0.00
5873,2620,13,5,69.99,0.00
5874,2621,25,2,349.99,0.20
5875,2621,6,5,999.00,0.00
5876,2622,31,1,599.99,0.00
5877,2622,40,5,549.99,0.00
5878,2622,11,1,29.99,0.00
5879,2623,40,2,549.99,0.00
5880,2623,21,5,12.99,0.20
5881,2623,27,1,129.99,0.05
5882,2623,6,5,999.00,0.05
5883,2623,15,2,129.99,0.00
5884,2624,14,10,39.99,0.00
5885,2624,32,10,179.99,0.05
5886,2624,39,1,399.99,0.10
5887,2625,24,1,79.99,0.00
5888,2626,16,2,599.99,0.00
5889,2626,26,1,199.99,0.05
5890,2626,41,1,199.99,0.00
5891,2626,14,1,39.99,0.00
5892,2627,23,2,19.99,0.15
5893,2628,37,1,299.99,0.00
5894,2628,1,1,899.99,0.05
5895,2629,14,3,39.99,0.05
5896,2629,12,1,89.99,0.00
5897,2629,19,5,159.99,0.15
5898,2630,28,1,149.99,0.00
5899,2630,40,2,549.99,0.15
5900,2631,3,2,1199.00,0.10
5901,2631,17,2,449.99,0.15
5902,2631,4,2,1299.99,0.10
5903,2631,40,1,549.99,0.10
5904,2631,16,2,599.99,0.00
5905,2632,39,1,399.99,0.05
5906,2632,14,2,39.99,0.00
5907,2633,3,1,1199.00,0.00
5908,2633,11,2,29.99,0.05
5909,2634,25,2,349.99,0.00
5910,2635,30,3,99.99,0.20
5911,2635,35,1,89.99,0.00
5912,2635,27,1,129.99,0.05
5913,2636,3,2,1199.00,0.00
5914,2637,19,1,159.99,0.05
5915,2637,1,3,899.99,0.00
5916,2637,24,1,79.99,0.00
5917,2637,13,3,69.99,0.00
5918,2638,4,3,1299.99,0.05
5919,2638,15,2,129.99,0.05
5920,2639,29,1,59.99,0.05
5921,2640,6,1,999.00,0.05
5922,2640,32,10,179.99,0.00
5923,2640,11,3,29.99,0.05
5924,2640,29,2,59.99,0.00
5925,2641,11,1,29.99,0.00
5926,2642,40,2,549.99,0.00
5927,2643,18,3,189.99,0.10
5928,2643,31,2,599.99,0.05
5929,2644,33,2,249.99,0.00
5930,2644,36,2,109.99,0.00
5931,2645,20,2,49.99,0.15
5932,2645,35,2,89.99,0.05
5933,2646,18,3,189.99,0.00
5934,2646,22,2,9.99,0.15
5935,2646,27,2,129.99,0.00
5936,2646,32,1,179.99,0.00
5937,2647,20,1,49.99,0.15
5938,2647,22,5,9.99,0.00
5939,2648,23,10,19.99,0.00
5940,2649,10,2,49.99,0.05
5941,2649,4,1,1299.99,0.00
5942,2649,40,2,549.99,0.00
5943,2649,23,1,19.99,0.10
5944,2650,13,3,69.99,0.15
5945,2650,14,2,39.99,0.00
5946,2650,41,5,199.99,0.00
5947,2650,22,3,9.99,0.00
5948,2651,25,2,349.99,0.00
5949,2651,19,2,159.99,0.00
5950,2652,16,1,599.99,0.10
5951,2652,39,2,399.99,0.00
5952,2653,15,2,129.99,0.00
5953,2653,16,1,599.99,0.00
5954,2653,20,1,49.99,0.10
5955,2653,1,1,899.99,0.05
5956,2653,25,1,349.99,0.00
5957,2654,27,2,129.99,0.00
5958,2654,14,1,39.99,0.00
5959,2654,26,1,199.99,0.00
5960,2654,11,1,29.99,0.10
5961,2654,34,1,34.99,0.15
5962,2655,7,2,849.99,0.00
5963,2656,6,2,999.00,0.05
5964,2657,24,1,79.99,0.00
5965,2657,5,10,999.99,0.00
5966,2658,12,2,89.99,0.05
5967,2658,38,2,14.99,0.00
5968,2659,32,3,179.99,0.05
5969,2659,24,1,79.99,0.00
5970,2660,5,5,999.99,0.00
5971,2660,34,2,34.99,0.00
5972,2660,15,1,129.99,0.00
5973,2660,18,5,189.99,0.00
5974,2660,31,1,599.99,0.00
5975,2661,16,5,599.99,0.00
5976,2661,31,3,599.99,0.20
5977,2661,35,2,89.99,0.15
5978,2661,41,2,199.99,0.00
5979,2661,25,2,349.99,0.10
5980,2662,16,5,599.99,0.05
5981,2662,29,5,59.99,0.00
5982,2663,22,1,9.99,0.00
5983,2664,11,1,29.99,0.00
5984,2665,31,1,599.99,0.15
5985,2666,41,2,199.99,0.15
5986,2666,9,1,799.99,0.10
5987,2666,8,2,699.00,0.00
5988,2666,12,1,89.99,0.00
5989,2666,4,1,1299.99,0.00
5990,2667,3,5,1199.00,0.05
5991,2668,31,1,599.99,0.00
5992,2669,38,3,14.99,0.10
5993,2669,24,2,79.99,0.00
5994,2669,11,1,29.99,0.00
5995,2669,34,2,34.99,0.15
5996,2669,21,5,12.99,0.10
5997,2670,37,2,299.99,0.05
5998,2670,31,2,599.99,0.10
5999,2671,24,2,79.99,0.05
6000,2672,15,10,129.99,0.00
6001,2672,37,3,299.99,0.10
6002,2672,4,5,1299.99,0.05
6003,2673,1,2,899.99,0.00
6004,2673,40,2,549.99,0.15
6005,2674,4,1,1299.99,0.00
6006,2675,7,2,849.99,0.15
6007,2676,39,1,399.99,0.00
6008,2676,41,1,199.99,0.00
6009,2677,22,5,9.99,0.15
6010,2677,3,3,1199.00,0.00
6011,2677,29,5,59.99,0.00
6012,2677,27,5,129.99,0.05
6013,2678,11,5,29.99,0.10
6014,2678,22,3,9.99,0.00
6015,2679,11,2,29.99,0.05
6016,2679,31,1,599.99,0.00
6017,2680,40,1,549.99,0.00
6018,2681,34,1,34.99,0.00
6019,2682,9,2,799.99,0.10
6020,2682,19,2,159.99,0.00
6021,2682,10,3,49.99,0.05
6022,2683,16,1,599.99,0.00
6023,2683,22,1,9.99,0.00
6024,2684,26,3,199.99,0.00
6025,2685,10,2,49.99,0.05
6026,2686,19,3,159.99,0.05
6027,2686,7,2,849.99,0.10
6028,2687,15,3,129.99,0.00
6029,2687,4,1,1299.99,0.05
6030,2687,33,1,249.99,0.05
6031,2688,6,2,999.00,0.10
6032,2688,15,2,129.99,0.00
6033,2688,31,2,599.99,0.15
6034,2688,36,2,109.99,0.20
6035,2689,22,1,9.99,0.00
6036,2689,30,2,99.99,0.00
6037,2689,25,1,349.99,0.20
6038,2689,20,1,49.99,0.00
6039,2690,4,1,1299.99,0.05
6040,2691,9,2,799.99,0.00
6041,2691,13,5,69.99,0.00
6042,2692,22,2,9.99,0.00
6043,2692,2,1,1349.99,0.00
6044,2693,8,1,699.00,0.05
6045,2693,20,2,49.99,0.00
6046,2694,30,1,99.99,0.05
6047,2694,38,1,14.99,0.05
6048,2694,16,3,599.99,0.15
6049,2695,24,1,79.99,0.00
6050,2695,33,1,249.99,0.00
6051,2695,40,1,549.99,0.00
6052,2696,38,1,14.99,0.00
6053,2696,20,2,49.99,0.00
6054,2696,39,2,399.99,0.10
6055,2697,20,1,49.99,0.05
6056,2697,28,1,149.99,0.00
6057,2697,17,1,449.99,0.00
6058,2697,21,1,12.99,0.15
6059,2697,10,5,49.99,0.05
6060,2698,33,3,249.99,0.05
6061,2698,38,1,14.99,0.00
6062,2698,31,5,599.99,0.00
6063,2699,10,5,49.99,0.10
6064,2699,22,5,9.99,0.05
6065,2700,3,1,1199.00,0.15
6066,2700,41,1,199.99,0.00
6067,2700,32,2,179.99,0.00
6068,2700,16,1,599.99,0.10
6069,2701,23,2,19.99,0.00
6070,2701,31,1,599.99,0.05
6071,2701,21,5,12.99,0.15
6072,2701,12,5,89.99,0.10
6073,2702,23,2,19.99,0.00
6074,2703,21,3,12.99,0.05
6075,2703,24,1,79.99,0.00
6076,2704,16,1,599.99,0.05
6077,2704,25,1,349.99,0.15
6078,2705,38,1,14.99,0.20
6079,2706,26,2,199.99,0.00
6080,2707,20,3,49.99,0.05
6081,2707,36,1,109.99,0.00
6082,2708,27,1,129.99,0.00
6083,2708,13,1,69.99,0.00
6084,2709,12,2,89.99,0.00
6085,2709,23,1,19.99,0.00
6086,2709,37,2,299.99,0.00
6087,2709,6,5,999.00,0.10
6088,2710,33,5,249.99,0.00
6089,2711,25,1,349.99,0.10
6090,2712,23,2,19.99,0.00
6091,2713,1,1,899.99,0.10
6092,2713,20,2,49.99,0.00
6093,2713,3,3,1199.00,0.00
6094,2714,21,2,12.99,0.00
6095,2714,9,1,799.99,0.00
6096,2715,35,1,89.99,0.10
6097,2716,9,2,799.99,0.00
6098,2716,5,2,999.99,0.05
6099,2717,30,1,99.99,0.15
6100,2717,32,2,179.99,0.00
6101,2717,39,1,399.99,0.00
6102,2718,27,10,129.99,0.00
6103,2719,4,2,1299.99,0.05
6104,2719,12,10,89.99,0.00
6105,2720,7,3,849.99,0.10
6106,2720,13,1,69.99,0.05
6107,2720,10,10,49.99,0.00
6108,2721,16,2,599.99,0.00
6109,2721,4,1,1299.99,0.10
6110,2721,24,1,79.99,0.15
6111,2722,39,1,399.99,0.10
6112,2722,5,2,999.99,0.05
6113,2722,33,2,249.99,0.15
6114,2723,32,1,179.99,0.00
6115,2723,27,1,129.99,0.00
6116,2724,9,2,799.99,0.10
6117,2724,25,2,349.99,0.10
6118,2724,7,5,849.99,0.20
6119,2724,37,2,299.99,0.05
6120,2724,21,1,12.99,0.10
6121,2725,31,5,599.99,0.00
6122,2725,27,5,129.99,0.15
6123,2726,3,2,1199.00,0.05
6124,2726,38,3,14.99,0.10
6125,2726,6,2,999.00,0.00
6126,2727,38,1,14.99,0.00
6127,2727,13,1,69.99,0.10
6128,2728,21,2,12.99,0.10
6129,2728,15,2,129.99,0.00
6130,2729,41,5,199.99,0.00
6131,2729,14,3,39.99,0.05
6132,2729,36,2,109.99,0.15
6133,2729,7,2,849.99,0.00
6134,2730,15,10,129.99,0.00
6135,2731,23,2,19.99,0.00
6136,2731,26,5,199.99,0.00
6137,2731,21,2,12.99,0.00
6138,2732,17,3,449.99,0.00
6139,2733,16,3,599.99,0.05
6140,2733,4,2,1299.99,0.05
6141,2734,12,1,89.99,0.00
6142,2734,28,2,149.99,0.00
6143,2734,27,1,129.99,0.00
6144,2734,9,1,799.99,0.00
6145,2734,21,1,12.99,0.00
6146,2735,2,1,1349.99,0.05
6147,2736,17,2,449.99,0.10
6148,2736,26,1,199.99,0.10
6149,2736,29,3,59.99,0.00
6150,2736,15,2,129.99,0.20
6151,2737,37,2,299.99,0.05
6152,2737,25,1,349.99,0.00
6153,2738,12,1,89.99,0.00
6154,2739,1,1,899.99,0.05
6155,2739,37,1,299.99,0.10
6156,2740,15,3,129.99,0.00
6157,2741,28,10,149.99,0.00
6158,2741,3,1,1199.00,0.10
6159,2742,20,2,49.99,0.10
6160,2742,2,2,1349.99,0.00
6161,2742,14,2,39.99,0.00
6162,2743,11,2,29.99,0.05
6163,2743,37,5,299.99,0.10
6164,2744,1,2,899.99,0.00
6165,2745,7,2,849.99,0.00
6166,2745,5,2,999.99,0.00
6167,2745,31,3,599.99,0.00
6168,2746,39,3,399.99,0.15
6169,2746,9,1,799.99,0.00
6170,2747,12,2,89.99,0.00
6171,2747,16,2,599.99,0.00
6172,2748,39,2,399.99,0.15
6173,2749,19,5,159.99,0.05
6174,2749,37,1,299.99,0.10
6175,2749,27,1,129.99,0.00
6176,2749,31,3,599.99,0.00
6177,2750,35,1,89.99,0.00
6178,2750,10,3,49.99,0.05
6179,2750,21,10,12.99,0.10
6180,2751,28,2,149.99,0.00
6181,2752,27,2,129.99,0.00
6182,2753,39,1,399.99,0.10
6183,2753,35,10,89.99,0.15
6184,2754,33,1,249.99,0.15
6185,2754,28,1,149.99,0.10
6186,2755,10,1,49.99,0.20
6187,2755,16,1,599.99,0.00
6188,2756,31,2,599.99,0.05
6189,2756,34,1,34.99,0.05
6190,2756,41,3,199.99,0.20
6191,2756,9,10,799.99,0.10
6192,2757,11,1,29.99,0.15
6193,2757,33,10,249.99,0.00
6194,2757,41,2,199.99,0.10
6195,2758,18,3,189.99,0.10
6196,2758,31,2,599.99,0.00
6197,2758,36,1,109.99,0.20
6198,2759,18,3,189.99,0.10
6199,2759,6,1,999.00,0.20
6200,2760,26,1,199.99,0.05
6201,2760,12,5,89.99,0.00
6202,2760,23,2,19.99,0.00
6203,2761,34,1,34.99,0.10
6204,2761,16,1,599.99,0.00
6205,2762,31,1,599.99,0.05
6206,2763,25,2,349.99,0.00
6207,2763,24,3,79.99,0.05
6208,2764,4,1,1299.99,0.05
6209,2764,34,5,34.99,0.00
6210,2764,27,1,129.99,0.05
6211,2765,35,2,89.99,0.15
6212,2765,12,2,89.99,0.00
6213,2765,14,2,39.99,0.05
6214,2765,2,1,1349.99,0.00
6215,2766,36,1,109.99,0.00
6216,2767,16,1,599.99,0.00
6217,2767,14,3,39.99,0.00
6218,2767,26,5,199.99,0.00
6219,2768,15,5,129.99,0.05
6220,2769,25,1,349.99,0.10
6221,2769,28,1,149.99,0.00
6222,2770,40,1,549.99,0.15
6223,2770,25,1,349.99,0.10
6224,2771,27,3,129.99,0.10
6225,2772,41,2,199.99,0.05
6226,2772,7,1,849.99,0.05
6227,2773,20,10,49.99,0.00
6228,2773,18,2,189.99,0.05
6229,2773,5,1,999.99,0.20
6230,2774,12,5,89.99,0.00
6231,2775,1,2,899.99,0.10
6232,2776,2,1,1349.99,0.05
6233,2776,11,10,29.99,0.05
6234,2777,15,3,129.99,0.00
6235,2777,13,1,69.99,0.00
6236,2778,36,1,109.99,0.10
6237,2778,11,1,29.99,0.00
6238,2779,12,2,89.99,0.20
6239,2779,4,1,1299.99,0.00
6240,2779,33,2,249.99,0.00
6241,2780,3,5,1199.00,0.10
6242,2781,5,1,999.99,0.00
6243,2781,15,10,129.99,0.10
6244,2781,39,1,399.99,0.10
6245,2781,19,1,159.99,0.00
6246,2782,19,3,159.99,0.15
6247,2782,4,10,1299.99,0.05
6248,2783,18,3,189.99,0.05
6249,2783,10,1,49.99,0.05
6250,2784,19,2,159.99,0.10
6251,2784,36,2,109.99,0.00
6252,2784,27,1,129.99,0.00
6253,2785,7,2,849.99,0.10
6254,2785,22,1,9.99,0.00
6255,2786,19,2,159.99,0.05
6256,2786,17,2,449.99,0.05
6257,2787,17,1,449.99,0.05
6258,2788,32,1,179.99,0.00
6259,2788,14,1,39.99,0.00
6260,2788,31,1,599.99,0.00
6261,2789,17,1,449.99,0.00
6262,2789,7,1,849.99,0.00
6263,2789,10,2,49.99,0.05
6264,2790,41,1,199.99,0.00
6265,2790,19,1,159.99,0.00
6266,2790,1,1,899.99,0.05
6267,2790,20,3,49.99,0.00
6268,2791,36,5,109.99,0.00
6269,2792,10,3,49.99,0.05
6270,2792,17,1,449.99,0.00
6271,2793,40,1,549.99,0.20
6272,2793,15,3,129.99,0.00
6273,2794,35,10,89.99,0.00
6274,2795,2,2,1349.99,0.05
6275,2795,6,3,999.00,0.00
6276,2795,17,10,449.99,0.00
6277,2796,38,10,14.99,0.00
6278,2797,22,5,9.99,0.00
6279,2797,37,1,299.99,0.10
6280,2797,31,1,599.99,0.00
6281,2798,38,5,14.99,0.05
6282,2798,7,3,849.99,0.00
6283,2799,18,1,189.99,0.15
6284,2799,14,5,39.99,0.10
6285,2800,28,1,149.99,0.00
6286,2800,37,2,299.99,0.00
6287,2800,38,1,14.99,0.10
6288,2801,27,5,129.99,0.00
6289,2801,29,1,59.99,0.00
6290,2802,38,3,14.99,0.00
6291,2803,11,2,29.99,0.05
6292,2803,17,1,449.99,0.15
6293,2804,36,1,109.99,0.10
6294,2804,22,1,9.99,0.10
6295,2804,24,1,79.99,0.15
6296,2805,32,2,179.99,0.05
6297,2805,8,1,699.00,0.05
6298,2806,3,2,1199.00,0.00
6299,2806,29,3,59.99,0.20
6300,2806,24,1,79.99,0.00
6301,2807,34,1,34.99,0.05
6302,2807,11,2,29.99,0.00
6303,2808,32,1,179.99,0.15
6304,2808,37,5,299.99,0.00
6305,2808,39,1,399.99,0.00
6306,2808,10,2,49.99,0.15
6307,2808,24,10,79.99,0.00
6308,2809,16,1,599.99,0.05
6309,2809,31,2,599.99,0.00
6310,2809,5,3,999.99,0.00
6311,2809,4,2,1299.99,0.10
6312,2809,21,2,12.99,0.05
6313,2810,15,3,129.99,0.00
6314,2811,7,2,849.99,0.00
6315,2812,10,2,49.99,0.10
6316,2812,29,2,59.99,0.00
6317,2813,19,1,159.99,0.10
6318,2813,12,5,89.99,0.05
6319,2813,30,1,99.99,0.05
6320,2814,11,3,29.99,0.00
6321,2814,29,10,59.99,0.00
6322,2814,3,10,1199.00,0.00
6323,2814,10,1,49.99,0.05
6324,2815,25,1,349.99,0.05
6325,2815,30,2,99.99,0.00
6326,2815,33,1,249.99,0.05
6327,2816,26,1,199.99,0.10
6328,2816,5,5,999.99,0.00
6329,2816,16,1,599.99,0.00
6330,2817,26,1,199.99,0.00
6331,2817,21,1,12.99,0.05
6332,2818,37,1,299.99,0.00
6333,2818,18,1,189.99,0.20
6334,2819,5,10,999.99,0.05
6335,2819,16,10,599.99,0.00
6336,2820,36,1,109.99,0.00
6337,2820,25,1,349.99,0.00
6338,2821,32,10,179.99,0.00
6339,2821,1,5,899.99,0.00
6340,2821,24,1,79.99,0.00
6341,2822,38,2,14.99,0.15
6342,2822,35,1,89.99,0.00
6343,2822,28,1,149.99,0.00
6344,2823,5,2,999.99,0.10
6345,2823,24,2,79.99,0.10
6346,2823,6,2,999.00,0.00
6347,2824,12,2,89.99,0.00
6348,2825,5,2,999.99,0.00
6349,2826,18,2,189.99,0.00
6350,2827,10,1,49.99,0.05
6351,2828,1,1,899.99,0.05
6352,2828,7,1,849.99,0.10
6353,2829,17,2,449.99,0.10
6354,2829,16,1,599.99,0.05
6355,2830,33,1,249.99,0.10
6356,2830,8,2,699.00,0.00
6357,2830,32,2,179.99,0.10
6358,2830,39,2,399.99,0.00
6359,2831,14,1,39.99,0.10
6360,2832,22,3,9.99,0.05
6361,2832,25,3,349.99,0.05
6362,2832,15,1,129.99,0.00
6363,2832,34,1,34.99,0.00
6364,2833,9,10,799.99,0.00
6365,2834,33,1,249.99,0.10
6366,2835,4,2,1299.99,0.10
6367,2835,30,3,99.99,0.00
6368,2835,18,5,189.99,0.10
6369,2836,16,1,599.99,0.10
6370,2837,8,1,699.00,0.00
6371,2837,27,5,129.99,0.05
6372,2838,20,2,49.99,0.10
6373,2838,16,1,599.99,0.00
6374,2838,33,1,249.99,0.00
6375,2839,9,1,799.99,0.20
6376,2839,15,10,129.99,0.15
6377,2840,14,1,39.99,0.10
6378,2840,37,3,299.99,0.00
6379,2841,33,2,249.99,0.00
6380,2841,13,10,69.99,0.05
6381,2842,31,1,599.99,0.05
6382,2842,33,2,249.99,0.05
6383,2842,34,1,34.99,0.05
6384,2843,10,2,49.99,0.00
6385,2843,30,1,99.99,0.05
6386,2844,14,2,39.99,0.05
6387,2845,3,5,1199.00,0.10
6388,2845,11,3,29.99,0.10
6389,2846,27,5,129.99,0.00
6390,2846,9,3,799.99,0.05
6391,2846,37,2,299.99,0.00
6392,2846,19,1,159.99,0.00
6393,2846,24,1,79.99,0.00
6394,2847,16,3,599.99,0.00
6395,2848,41,10,199.99,0.00
6396,2848,4,2,1299.99,0.05
6397,2848,28,3,149.99,0.10
6398,2848,32,1,179.99,0.05
6399,2849,36,1,109.99,0.00
6400,2849,12,2,89.99,0.00
6401,2849,26,2,199.99,0.05
6402,2850,9,1,799.99,0.05
6403,2851,29,2,59.99,0.00
6404,2851,12,2,89.99,0.00
6405,2852,7,5,849.99,0.00
6406,2853,38,3,14.99,0.05
6407,2853,26,2,199.99,0.05
6408,2854,30,2,99.99,0.05
6409,2854,22,2,9.99,0.00
6410,2854,41,2,199.99,0.05
6411,2855,16,1,599.99,0.05
6412,2855,38,1,14.99,0.20
6413,2855,12,5,89.99,0.00
6414,2855,34,1,34.99,0.00
6415,2855,22,2,9.99,0.05
6416,2856,5,10,999.99,0.05
6417,2856,34,3,34.99,0.00
6418,2857,19,1,159.99,0.10
6419,2857,41,1,199.99,0.20
6420,2858,22,1,9.99,0.00
6421,2858,41,2,199.99,0.00
6422,2858,4,2,1299.99,0.00
6423,2858,6,5,999.00,0.05
6424,2858,40,5,549.99,0.00
6425,2859,31,2,599.99,0.00
6426,2859,36,5,109.99,0.00
6427,2860,17,1,449.99,0.10
6428,2861,21,1,12.99,0.00
6429,2861,38,2,14.99,0.10
6430,2862,1,2,899.99,0.00
6431,2862,33,2,249.99,0.15
6432,2862,17,1,449.99,0.05
6433,2863,38,1,14.99,0.05
6434,2863,26,2,199.99,0.10
6435,2863,28,1,149.99,0.00
6436,2864,12,5,89.99,0.00
6437,2864,14,3,39.99,0.00
6438,2865,14,5,39.99,0.10
6439,2865,17,1,449.99,0.10
6440,2866,1,2,899.99,0.00
6441,2866,20,1,49.99,0.15
6442,2866,38,1,14.99,0.15
6443,2867,37,2,299.99,0.00
6444,2868,18,3,189.99,0.15
6445,2868,31,3,599.99,0.00
6446,2868,10,3,49.99,0.00
6447,2869,4,1,1299.99,0.00
6448,2870,24,2,79.99,0.10
6449,2870,21,1,12.99,0.00
6450,2870,35,3,89.99,0.00
6451,2871,15,1,129.99,0.00
6452,2871,39,1,399.99,0.15
6453,2872,17,2,449.99,0.10
6454,2872,40,1,549.99,0.00
6455,2873,22,1,9.99,0.15
6456,2873,26,1,199.99,0.00
6457,2873,20,2,49.99,0.10
6458,2873,17,1,449.99,0.20
6459,2874,8,2,699.00,0.00
6460,2874,4,1,1299.99,0.05
6461,2874,23,5,19.99,0.20
6462,2875,6,3,999.00,0.00
6463,2875,14,5,39.99,0.10
6464,2876,27,1,129.99,0.00
6465,2877,26,2,199.99,0.00
6466,2877,29,1,59.99,0.05
6467,2877,30,2,99.99,0.10
6468,2878,39,1,399.99,0.10
6469,2878,7,1,849.99,0.10
6470,2879,7,1,849.99,0.05
6471,2879,14,2,39.99,0.00
6472,2879,9,1,799.99,0.00
6473,2880,6,3,999.00,0.20
6474,2880,9,2,799.99,0.00
6475,2881,6,2,999.00,0.20
6476,2881,31,1,599.99,0.05
6477,2882,21,2,12.99,0.15
6478,2882,36,5,109.99,0.00
6479,2882,32,3,179.99,0.00
6480,2883,16,1,599.99,0.00
6481,2884,39,2,399.99,0.00
6482,2885,18,2,189.99,0.00
6483,2886,8,10,699.00,0.15
6484,2887,26,3,199.99,0.15
6485,2887,20,3,49.99,0.10
6486,2888,36,5,109.99,0.05
6487,2889,32,2,179.99,0.05
6488,2890,25,1,349.99,0.10
6489,2890,41,1,199.99,0.00
6490,2891,13,5,69.99,0.00
6491,2891,31,1,599.99,0.15
6492,2891,37,1,299.99,0.00
6493,2891,10,2,49.99,0.00
6494,2891,28,5,149.99,0.00
6495,2892,21,5,12.99,0.00
6496,2893,37,1,299.99,0.00
6497,2893,28,2,149.99,0.00
6498,2893,11,10,29.99,0.00
6499,2893,39,1,399.99,0.05
6500,2894,20,10,49.99,0.00
6501,2894,32,2,179.99,0.00
6502,2895,39,2,399.99,0.00
6503,2896,35,10,89.99,0.00
6504,2896,17,3,449.99,0.05
6505,2897,31,1,599.99,0.00
6506,2898,33,2,249.99,0.00
6507,2898,30,3,99.99,0.10
6508,2899,24,2,79.99,0.05
6509,2899,32,3,179.99,0.00
6510,2900,21,1,12.99,0.00
6511,2900,38,1,14.99,0.00
6512,2900,1,1,899.99,0.00
6513,2900,19,3,159.99,0.00
6514,2901,31,2,599.99,0.00
6515,2901,7,5,849.99,0.00
6516,2901,9,10,799.99,0.00
6517,2901,13,1,69.99,0.00
